t	Vt	phi	theta	psi	PN	PE	H	ele	ail	rud	eng	H_cmd
35.534999	21.590502	0.000000	0.273188	0.000000	-176.091239	0.000000	3.129487	-1.668628	0.000000	0.000000	0.000000	4.009871
35.544999	21.588558	0.000000	0.274289	0.000000	-175.875759	0.000000	3.116106	-1.669628	0.000000	0.000000	0.000000	3.996692
35.554999	21.586615	0.000000	0.275391	0.000000	-175.660298	0.000000	3.102727	-1.670629	0.000000	0.000000	0.000000	3.983513
35.564999	21.584672	0.000000	0.276492	0.000000	-175.444856	0.000000	3.089348	-1.671629	0.000000	0.000000	0.000000	3.970336
35.574999	21.582730	0.000000	0.277593	0.000000	-175.229434	0.000000	3.075971	-1.672630	0.000000	0.000000	0.000000	3.957161
35.584999	21.580787	0.000000	0.278695	0.000000	-175.014032	0.000000	3.062595	-1.673631	0.000000	0.000000	0.000000	3.943986
35.599999	21.577875	0.000000	0.280347	0.000000	-174.690964	0.000000	3.042534	-1.674631	0.000000	0.000000	0.000000	3.930813
35.609999	21.575934	0.000000	0.281448	0.000000	-174.475610	0.000000	3.029162	-1.675632	0.000000	0.000000	0.000000	3.917640
35.619999	21.573993	0.000000	0.282550	0.000000	-174.260275	0.000000	3.015791	-1.676633	0.000000	0.000000	0.000000	3.904469
35.629999	21.572053	0.000000	0.283651	0.000000	-174.044959	0.000000	3.002421	-1.677634	0.000000	0.000000	0.000000	3.891300
35.639999	21.570113	0.000000	0.284753	0.000000	-173.829663	0.000000	2.989052	-1.678635	0.000000	0.000000	0.000000	3.878131
35.649999	21.568174	0.000000	0.285855	0.000000	-173.614386	0.000000	2.975685	-1.679636	0.000000	0.000000	0.000000	3.864963
35.659999	21.566235	0.000000	0.286956	0.000000	-173.399129	0.000000	2.962319	-1.680637	0.000000	0.000000	0.000000	3.851797
35.669999	21.564296	0.000000	0.288058	0.000000	-173.183891	0.000000	2.948955	-1.681639	0.000000	0.000000	0.000000	3.838632
35.684999	21.561389	0.000000	0.289711	0.000000	-172.861070	0.000000	2.928911	-1.683641	0.000000	0.000000	0.000000	3.812305
35.694999	21.559451	0.000000	0.290813	0.000000	-172.645880	0.000000	2.915549	-1.684643	0.000000	0.000000	0.000000	3.799144
35.704999	21.557514	0.000000	0.291915	0.000000	-172.430709	0.000000	2.902190	-1.685644	0.000000	0.000000	0.000000	3.785983
35.714999	21.555577	0.000000	0.293016	0.000000	-172.215558	0.000000	2.888831	-1.686646	0.000000	0.000000	0.000000	3.772824
35.724999	21.553641	0.000000	0.294118	0.000000	-172.000426	0.000000	2.875474	-1.687647	0.000000	0.000000	0.000000	3.759666
35.734999	21.551705	0.000000	0.295220	0.000000	-171.785314	0.000000	2.862118	-1.688649	0.000000	0.000000	0.000000	3.746509
35.744999	21.549769	0.000000	0.296322	0.000000	-171.570221	0.000000	2.848763	-1.689650	0.000000	0.000000	0.000000	3.733354
35.754999	21.547834	0.000000	0.297425	0.000000	-171.355147	0.000000	2.835410	-1.690652	0.000000	0.000000	0.000000	3.720199
35.764999	21.545899	0.000000	0.298527	0.000000	-171.140092	0.000000	2.822058	-1.691654	0.000000	0.000000	0.000000	3.707046
35.779999	21.542998	0.000000	0.300180	0.000000	-170.817547	0.000000	2.802032	-1.692656	0.000000	0.000000	0.000000	3.693894
35.789999	21.541064	0.000000	0.301282	0.000000	-170.602540	0.000000	2.788684	-1.693658	0.000000	0.000000	0.000000	3.680743
35.799999	21.539131	0.000000	0.302384	0.000000	-170.387553	0.000000	2.775336	-1.694660	0.000000	0.000000	0.000000	3.667593
35.809999	21.537198	0.000000	0.303487	0.000000	-170.172586	0.000000	2.761990	-1.695662	0.000000	0.000000	0.000000	3.654444
35.819999	21.535265	0.000000	0.304589	0.000000	-169.957637	0.000000	2.748646	-1.696664	0.000000	0.000000	0.000000	3.641297
35.829999	21.533333	0.000000	0.305691	0.000000	-169.742708	0.000000	2.735302	-1.697666	0.000000	0.000000	0.000000	3.628151
35.844999	21.530436	0.000000	0.307345	0.000000	-169.420350	0.000000	2.715290	-1.698668	0.000000	0.000000	0.000000	3.615006
35.849999	21.529470	0.000000	0.307896	0.000000	-169.312907	0.000000	2.708619	-1.699670	0.000000	0.000000	0.000000	3.601862
35.864999	21.526574	0.000000	0.309550	0.000000	-168.990607	0.000000	2.688611	-1.701675	0.000000	0.000000	0.000000	3.575578
35.874999	21.524644	0.000000	0.310653	0.000000	-168.775765	0.000000	2.675273	-1.702678	0.000000	0.000000	0.000000	3.562437
35.884999	21.522714	0.000000	0.311755	0.000000	-168.560942	0.000000	2.661937	-1.703680	0.000000	0.000000	0.000000	3.549298
35.894999	21.520784	0.000000	0.312858	0.000000	-168.346138	0.000000	2.648602	-1.704683	0.000000	0.000000	0.000000	3.536160
35.904999	21.518855	0.000000	0.313961	0.000000	-168.131353	0.000000	2.635269	-1.705685	0.000000	0.000000	0.000000	3.523023
35.914999	21.516926	0.000000	0.315063	0.000000	-167.916588	0.000000	2.621936	-1.706688	0.000000	0.000000	0.000000	3.509888
35.929999	21.514034	0.000000	0.316717	0.000000	-167.594475	0.000000	2.601941	-1.707691	0.000000	0.000000	0.000000	3.496753
35.939999	21.512106	0.000000	0.317820	0.000000	-167.379758	0.000000	2.588612	-1.708693	0.000000	0.000000	0.000000	3.483620
35.949999	21.510179	0.000000	0.318923	0.000000	-167.165060	0.000000	2.575284	-1.709696	0.000000	0.000000	0.000000	3.470488
35.959999	21.508252	0.000000	0.320026	0.000000	-166.950381	0.000000	2.561958	-1.710699	0.000000	0.000000	0.000000	3.457357
35.969999	21.506326	0.000000	0.321129	0.000000	-166.735721	0.000000	2.548633	-1.711702	0.000000	0.000000	0.000000	3.444227
35.979999	21.504400	0.000000	0.322232	0.000000	-166.521081	0.000000	2.535309	-1.712705	0.000000	0.000000	0.000000	3.431099
35.989999	21.502474	0.000000	0.323335	0.000000	-166.306460	0.000000	2.521987	-1.713708	0.000000	0.000000	0.000000	3.417971
35.999999	21.500549	0.000000	0.324438	0.000000	-166.091857	0.000000	2.508666	-1.714711	0.000000	0.000000	0.000000	3.404845
36.014999	21.497661	0.000000	0.326093	0.000000	-165.769990	0.000000	2.488686	-1.716718	0.000000	0.000000	0.000000	3.378596
36.024999	21.495737	0.000000	0.327196	0.000000	-165.555436	0.000000	2.475369	-1.717721	0.000000	0.000000	0.000000	3.365474
36.034999	21.493813	0.000000	0.328299	0.000000	-165.340901	0.000000	2.462052	-1.718725	0.000000	0.000000	0.000000	3.352352
36.044999	21.491890	0.000000	0.329402	0.000000	-165.126386	0.000000	2.448737	-1.719728	0.000000	0.000000	0.000000	3.339232
36.054999	21.489967	0.000000	0.330506	0.000000	-164.911889	0.000000	2.435423	-1.720731	0.000000	0.000000	0.000000	3.326113
36.064999	21.488044	0.000000	0.331609	0.000000	-164.697412	0.000000	2.422110	-1.721735	0.000000	0.000000	0.000000	3.312995
36.074999	21.486122	0.000000	0.332712	0.000000	-164.482954	0.000000	2.408799	-1.722739	0.000000	0.000000	0.000000	3.299878
36.084999	21.484200	0.000000	0.333816	0.000000	-164.268515	0.000000	2.395489	-1.723742	0.000000	0.000000	0.000000	3.286762
36.099999	21.481318	0.000000	0.335471	0.000000	-163.946893	0.000000	2.375527	-1.724746	0.000000	0.000000	0.000000	3.273648
36.109999	21.479397	0.000000	0.336575	0.000000	-163.732502	0.000000	2.362220	-1.725750	0.000000	0.000000	0.000000	3.260534
36.119999	21.477477	0.000000	0.337678	0.000000	-163.518130	0.000000	2.348915	-1.726754	0.000000	0.000000	0.000000	3.247422
36.129999	21.475557	0.000000	0.338782	0.000000	-163.303777	0.000000	2.335611	-1.727758	0.000000	0.000000	0.000000	3.234311
36.139999	21.473637	0.000000	0.339885	0.000000	-163.089443	0.000000	2.322308	-1.728761	0.000000	0.000000	0.000000	3.221201
36.149999	21.471718	0.000000	0.340989	0.000000	-162.875129	0.000000	2.309006	-1.729766	0.000000	0.000000	0.000000	3.208093
36.159999	21.469799	0.000000	0.342093	0.000000	-162.660834	0.000000	2.295706	-1.730770	0.000000	0.000000	0.000000	3.194985
36.174999	21.466921	0.000000	0.343748	0.000000	-162.339427	0.000000	2.275758	-1.732778	0.000000	0.000000	0.000000	3.168774
36.184999	21.465004	0.000000	0.344852	0.000000	-162.125179	0.000000	2.262462	-1.733782	0.000000	0.000000	0.000000	3.155670
36.194999	21.463086	0.000000	0.345956	0.000000	-161.910951	0.000000	2.249166	-1.734786	0.000000	0.000000	0.000000	3.142567
36.204999	21.461169	0.000000	0.347060	0.000000	-161.696742	0.000000	2.235872	-1.735791	0.000000	0.000000	0.000000	3.129466
36.214999	21.459252	0.000000	0.348164	0.000000	-161.482552	0.000000	2.222579	-1.736795	0.000000	0.000000	0.000000	3.116365
36.224999	21.457336	0.000000	0.349268	0.000000	-161.268381	0.000000	2.209287	-1.737800	0.000000	0.000000	0.000000	3.103266
36.239999	21.454463	0.000000	0.350924	0.000000	-160.947161	0.000000	2.189352	-1.738804	0.000000	0.000000	0.000000	3.090168
36.249999	21.452547	0.000000	0.352028	0.000000	-160.733038	0.000000	2.176063	-1.739809	0.000000	0.000000	0.000000	3.077071
36.259999	21.450633	0.000000	0.353132	0.000000	-160.518934	0.000000	2.162776	-1.740813	0.000000	0.000000	0.000000	3.063975
36.269999	21.448718	0.000000	0.354236	0.000000	-160.304849	0.000000	2.149490	-1.741818	0.000000	0.000000	0.000000	3.050881
36.279999	21.446804	0.000000	0.355340	0.000000	-160.090783	0.000000	2.136206	-1.742823	0.000000	0.000000	0.000000	3.037787
36.289999	21.444890	0.000000	0.356445	0.000000	-159.876736	0.000000	2.122923	-1.743828	0.000000	0.000000	0.000000	3.024695
36.299999	21.442977	0.000000	0.357549	0.000000	-159.662709	0.000000	2.109641	-1.744833	0.000000	0.000000	0.000000	3.011604
36.309999	21.441064	0.000000	0.358653	0.000000	-159.448700	0.000000	2.096360	-1.745838	0.000000	0.000000	0.000000	2.998514
36.319999	21.439152	0.000000	0.359757	0.000000	-159.234711	0.000000	2.083081	-1.746843	0.000000	0.000000	0.000000	2.985425
36.334999	21.436284	0.000000	0.361414	0.000000	-158.913762	0.000000	2.063164	-1.748853	0.000000	0.000000	0.000000	2.959251
36.344999	21.434373	0.000000	0.362519	0.000000	-158.699820	0.000000	2.049888	-1.749858	0.000000	0.000000	0.000000	2.946166
36.354999	21.432462	0.000000	0.363623	0.000000	-158.485898	0.000000	2.036613	-1.750863	0.000000	0.000000	0.000000	2.933082
36.364999	21.430551	0.000000	0.364728	0.000000	-158.271994	0.000000	2.023340	-1.751868	0.000000	0.000000	0.000000	2.919999
36.374999	21.428641	0.000000	0.365832	0.000000	-158.058110	0.000000	2.010068	-1.752874	0.000000	0.000000	0.000000	2.906917
36.384999	21.426731	0.000000	0.366937	0.000000	-157.844244	0.000000	1.996797	-1.753879	0.000000	0.000000	0.000000	2.893837
36.394999	21.424822	0.000000	0.368041	0.000000	-157.630398	0.000000	1.983527	-1.754885	0.000000	0.000000	0.000000	2.880757
36.409999	21.421958	0.000000	0.369698	0.000000	-157.309664	0.000000	1.963625	-1.755890	0.000000	0.000000	0.000000	2.867679
36.419999	21.420050	0.000000	0.370803	0.000000	-157.095865	0.000000	1.950359	-1.756896	0.000000	0.000000	0.000000	2.854602
36.429999	21.418142	0.000000	0.371908	0.000000	-156.882085	0.000000	1.937094	-1.757901	0.000000	0.000000	0.000000	2.841526
36.439999	21.416234	0.000000	0.373013	0.000000	-156.668324	0.000000	1.923830	-1.758907	0.000000	0.000000	0.000000	2.828451
36.449999	21.414327	0.000000	0.374118	0.000000	-156.454583	0.000000	1.910568	-1.759913	0.000000	0.000000	0.000000	2.815378
36.459999	21.412420	0.000000	0.375223	0.000000	-156.240860	0.000000	1.897306	-1.760918	0.000000	0.000000	0.000000	2.802305
36.469999	21.410513	0.000000	0.376328	0.000000	-156.027156	0.000000	1.884047	-1.761924	0.000000	0.000000	0.000000	2.789234
36.479999	21.408607	0.000000	0.377433	0.000000	-155.813472	0.000000	1.870788	-1.762930	0.000000	0.000000	0.000000	2.776164
36.489999	21.406702	0.000000	0.378538	0.000000	-155.599806	0.000000	1.857531	-1.763936	0.000000	0.000000	0.000000	2.763095
36.499999	21.404797	0.000000	0.379643	0.000000	-155.386159	0.000000	1.844275	-1.764942	0.000000	0.000000	0.000000	2.750027
36.514999	21.401939	0.000000	0.381300	0.000000	-155.065725	0.000000	1.824393	-1.766954	0.000000	0.000000	0.000000	2.723895
36.524999	21.400035	0.000000	0.382405	0.000000	-154.852126	0.000000	1.811140	-1.767961	0.000000	0.000000	0.000000	2.710831
36.534999	21.398131	0.000000	0.383511	0.000000	-154.638546	0.000000	1.797889	-1.768967	0.000000	0.000000	0.000000	2.697768
36.544999	21.396228	0.000000	0.384616	0.000000	-154.424985	0.000000	1.784639	-1.769973	0.000000	0.000000	0.000000	2.684706
36.554999	21.394325	0.000000	0.385721	0.000000	-154.211442	0.000000	1.771390	-1.770980	0.000000	0.000000	0.000000	2.671645
36.564999	21.392422	0.000000	0.386827	0.000000	-153.997919	0.000000	1.758142	-1.771986	0.000000	0.000000	0.000000	2.658586
36.574999	21.390520	0.000000	0.387932	0.000000	-153.784415	0.000000	1.744896	-1.772992	0.000000	0.000000	0.000000	2.645527
36.584999	21.388618	0.000000	0.389037	0.000000	-153.570930	0.000000	1.731651	-1.773999	0.000000	0.000000	0.000000	2.632470
36.599999	21.385766	0.000000	0.390695	0.000000	-153.250738	0.000000	1.711786	-1.775006	0.000000	0.000000	0.000000	2.619414
36.609999	21.383865	0.000000	0.391801	0.000000	-153.037300	0.000000	1.698544	-1.776012	0.000000	0.000000	0.000000	2.606359
36.619999	21.381965	0.000000	0.392907	0.000000	-152.823881	0.000000	1.685303	-1.777019	0.000000	0.000000	0.000000	2.593305
36.629999	21.380065	0.000000	0.394012	0.000000	-152.610481	0.000000	1.672064	-1.778026	0.000000	0.000000	0.000000	2.580252
36.639999	21.378165	0.000000	0.395118	0.000000	-152.397100	0.000000	1.658826	-1.779033	0.000000	0.000000	0.000000	2.567201
36.649999	21.376266	0.000000	0.396223	0.000000	-152.183738	0.000000	1.645589	-1.780039	0.000000	0.000000	0.000000	2.554150
36.659999	21.374367	0.000000	0.397329	0.000000	-151.970395	0.000000	1.632354	-1.781046	0.000000	0.000000	0.000000	2.541101
36.669999	21.372468	0.000000	0.398435	0.000000	-151.757071	0.000000	1.619120	-1.782053	0.000000	0.000000	0.000000	2.528053
36.679999	21.370570	0.000000	0.399541	0.000000	-151.543766	0.000000	1.605887	-1.783060	0.000000	0.000000	0.000000	2.515006
36.689999	21.368672	0.000000	0.400646	0.000000	-151.330480	0.000000	1.592656	-1.784068	0.000000	0.000000	0.000000	2.501960
36.699999	21.366775	0.000000	0.401752	0.000000	-151.117213	0.000000	1.579425	-1.785075	0.000000	0.000000	0.000000	2.488916
36.709999	21.364878	0.000000	0.402858	0.000000	-150.903964	0.000000	1.566197	-1.786082	0.000000	0.000000	0.000000	2.475872
36.724999	21.362034	0.000000	0.404517	0.000000	-150.584127	0.000000	1.546356	-1.788097	0.000000	0.000000	0.000000	2.449789
36.734999	21.360138	0.000000	0.405623	0.000000	-150.370926	0.000000	1.533130	-1.789104	0.000000	0.000000	0.000000	2.436749
36.744999	21.358242	0.000000	0.406729	0.000000	-150.157744	0.000000	1.519905	-1.790111	0.000000	0.000000	0.000000	2.423710
36.754999	21.356347	0.000000	0.407835	0.000000	-149.944581	0.000000	1.506682	-1.791119	0.000000	0.000000	0.000000	2.410673
36.764999	21.354452	0.000000	0.408941	0.000000	-149.731437	0.000000	1.493460	-1.792126	0.000000	0.000000	0.000000	2.397636
36.774999	21.352558	0.000000	0.410048	0.000000	-149.518311	0.000000	1.480240	-1.793134	0.000000	0.000000	0.000000	2.384601
36.784999	21.350664	0.000000	0.411154	0.000000	-149.305205	0.000000	1.467020	-1.794142	0.000000	0.000000	0.000000	2.371567
36.794999	21.348770	0.000000	0.412260	0.000000	-149.092117	0.000000	1.453802	-1.795149	0.000000	0.000000	0.000000	2.358534
36.809999	21.345931	0.000000	0.413919	0.000000	-148.772521	0.000000	1.433978	-1.796157	0.000000	0.000000	0.000000	2.345502
36.819999	21.344038	0.000000	0.415026	0.000000	-148.559481	0.000000	1.420763	-1.797165	0.000000	0.000000	0.000000	2.332471
36.829999	21.342146	0.000000	0.416132	0.000000	-148.346459	0.000000	1.407549	-1.798173	0.000000	0.000000	0.000000	2.319442
36.839999	21.340254	0.000000	0.417239	0.000000	-148.133457	0.000000	1.394337	-1.799181	0.000000	0.000000	0.000000	2.306413
36.849999	21.338363	0.000000	0.418345	0.000000	-147.920473	0.000000	1.381126	-1.800189	0.000000	0.000000	0.000000	2.293386
36.859999	21.336472	0.000000	0.419452	0.000000	-147.707508	0.000000	1.367917	-1.801197	0.000000	0.000000	0.000000	2.280360
36.869999	21.334582	0.000000	0.420558	0.000000	-147.494562	0.000000	1.354708	-1.802205	0.000000	0.000000	0.000000	2.267335
36.879999	21.332691	0.000000	0.421665	0.000000	-147.281635	0.000000	1.341501	-1.803213	0.000000	0.000000	0.000000	2.254311
36.894999	21.329857	0.000000	0.423325	0.000000	-146.962280	0.000000	1.321693	-1.805230	0.000000	0.000000	0.000000	2.228267
36.904999	21.327968	0.000000	0.424431	0.000000	-146.749400	0.000000	1.308489	-1.806238	0.000000	0.000000	0.000000	2.215247
36.914999	21.326079	0.000000	0.425538	0.000000	-146.536538	0.000000	1.295286	-1.807247	0.000000	0.000000	0.000000	2.202228
36.924999	21.324190	0.000000	0.426645	0.000000	-146.323696	0.000000	1.282085	-1.808255	0.000000	0.000000	0.000000	2.189210
36.934999	21.322302	0.000000	0.427752	0.000000	-146.110873	0.000000	1.268885	-1.809264	0.000000	0.000000	0.000000	2.176193
36.944999	21.320415	0.000000	0.428858	0.000000	-145.898068	0.000000	1.255686	-1.810272	0.000000	0.000000	0.000000	2.163177
36.954999	21.318527	0.000000	0.429965	0.000000	-145.685282	0.000000	1.242488	-1.811281	0.000000	0.000000	0.000000	2.150163
36.964999	21.316641	0.000000	0.431072	0.000000	-145.472515	0.000000	1.229292	-1.812289	0.000000	0.000000	0.000000	2.137150
36.974999	21.314754	0.000000	0.432179	0.000000	-145.259767	0.000000	1.216097	-1.813298	0.000000	0.000000	0.000000	2.124137
36.984999	21.312868	0.000000	0.433286	0.000000	-145.047038	0.000000	1.202903	-1.814307	0.000000	0.000000	0.000000	2.111126
36.994999	21.310983	0.000000	0.434393	0.000000	-144.834327	0.000000	1.189711	-1.815316	0.000000	0.000000	0.000000	2.098116
37.004999	21.309097	0.000000	0.435500	0.000000	-144.621635	0.000000	1.176520	-1.816325	0.000000	0.000000	0.000000	2.085107
37.019999	21.306270	0.000000	0.437161	0.000000	-144.302633	0.000000	1.156735	-1.817334	0.000000	0.000000	0.000000	2.072100
37.029999	21.304386	0.000000	0.438268	0.000000	-144.089988	0.000000	1.143547	-1.818343	0.000000	0.000000	0.000000	2.059093
37.039999	21.302502	0.000000	0.439375	0.000000	-143.877362	0.000000	1.130361	-1.819352	0.000000	0.000000	0.000000	2.046088
37.049999	21.300618	0.000000	0.440483	0.000000	-143.664755	0.000000	1.117175	-1.820361	0.000000	0.000000	0.000000	2.033084
37.059999	21.298735	0.000000	0.441590	0.000000	-143.452167	0.000000	1.103991	-1.821370	0.000000	0.000000	0.000000	2.020081
37.069999	21.296853	0.000000	0.442697	0.000000	-143.239597	0.000000	1.090808	-1.822379	0.000000	0.000000	0.000000	2.007079
37.084999	21.293876	0.000000	0.837570	0.000000	-142.920797	0.000000	1.070746	-0.631278	0.000000	0.000000	0.000000	1.995680
37.094999	21.290975	0.000000	1.584726	0.000000	-142.708311	0.000000	1.057078	3.453140	0.000000	0.000000	0.000000	1.992713
37.104999	21.287086	0.000000	2.226296	0.000000	-142.495843	0.000000	1.043669	2.832171	0.000000	0.000000	0.000000	1.989747
37.114999	21.282377	0.000000	2.731437	0.000000	-142.283394	0.000000	1.030637	1.810468	0.000000	0.000000	0.000000	1.986780
37.124999	21.277023	0.000000	3.118339	0.000000	-142.070970	0.000000	1.018040	0.890072	0.000000	0.000000	0.000000	1.983814
37.134999	21.271169	0.000000	3.408111	0.000000	-141.858575	0.000000	1.005908	0.114361	0.000000	0.000000	0.000000	1.980848
37.144999	21.264935	0.000000	3.619474	0.000000	-141.646213	0.000000	0.994257	-0.527819	0.000000	0.000000	0.000000	1.977883
37.154999	21.258418	0.000000	3.768401	0.000000	-141.433890	0.000000	0.983092	-1.053123	0.000000	0.000000	0.000000	1.974918
37.164999	21.251697	0.000000	3.868341	0.000000	-141.221608	0.000000	0.972405	-1.477634	0.000000	0.000000	0.000000	1.971954
37.179999	21.241357	0.000000	3.950374	0.000000	-140.903271	0.000000	0.957245	-1.816057	0.000000	0.000000	0.000000	1.968990
37.189999	21.234358	0.000000	3.972699	0.000000	-140.691107	0.000000	0.947694	-2.081606	0.000000	0.000000	0.000000	1.966027
37.199999	21.227310	0.000000	3.977298	0.000000	-140.478995	0.000000	0.938562	-2.286020	0.000000	0.000000	0.000000	1.963065
